price,grade,zipcode_valormedio,sqft_living
370000,8,353619.07472527475,2580
788600,9,677215.034739454,3500
160000,6,251296.24,1040
800000,7,455617.1129032258,1930
520000,8,612642.738317757,2190
725000,8,551768.5209125475,1530
335000,7,418019.36094674555,1480
919000,10,790734.704735376,3620
425000,9,334921.0626780627,3370
420000,7,423736.9058295964,2100
905000,10,570073.5201465201,3370
435000,7,418019.36094674555,2240
438000,7,677215.034739454,1650
725000,8,645244.2264808363,2630
840000,8,863228.9432314411,2330
425500,8,645244.2264808363,1970
853505,9,521740.0146788991,2820
398000,5,423665.99,590
418500,7,529629.7824675324,2060
826000,9,880077.752293578,1890
742000,10,790734.704735376,2810
180000,6,304262.1082089552,1470
286000,8,286742.81162324647,2190
421200,7,677215.034739454,1440
390000,8,367091.48387096776,2480
739000,9,859938.5542168674,2780
499900,7,617053.9660194175,2180
670000,8,423736.9058295964,3340
842500,8,1096239.0074349442,2560
492500,7,489382.0170940171,1600
836500,9,418019.36094674555,2230
334000,7,792187.8738170346,900
179900,6,311580.33638025593,1010
563000,7,585048.7790697674,1580
310000,7,367091.48387096776,1890
335000,7,387011.5902636917,2160
499950,7,387011.5902636917,2160
658500,8,585048.7790697674,1410
297000,7,469928.76772616134,1430
725000,8,863228.9432314411,2380
780000,6,685675.8435374149,2206
252500,7,469928.76772616134,1030
330000,7,899607.6730769231,1070
525000,9,490377.1076923077,2320
365000,7,685675.8435374149,1270
500000,7,618695.1090909091,2570
179950,6,311580.33638025593,920
440000,7,440232.31363636366,1790
145000,4,359496.2604166667,480
331000,8,296187.98046875,2483
780000,9,585048.7790697674,2140
855000,7,585048.7790697674,1900
225000,8,294111.27857142856,1650
199000,7,294111.27857142856,1510
550000,8,790734.704735376,2910
1430000,11,880077.752293578,4960
805000,8,619944.1492281304,2710
261000,7,311580.33638025593,1810
347000,7,645244.2264808363,940
390000,7,521740.0146788991,1600
436000,7,490377.1076923077,2640
1800000,10,1356523.9905362776,3890
557000,8,579109.8082706766,1630
135000,7,251296.24,830
425000,8,424815.06315789477,1800
648752,8,1194873.6382978724,2060
1390000,9,1356523.9905362776,4040
630100,7,803990.8194444445,1910
739000,9,455617.1129032258,2800
269000,7,387011.5902636917,1320
250000,6,420895.47536945814,1220
475000,7,529629.7824675324,3100
290000,6,576834.808318264,550
219000,7,234284.0351758794,1080
416000,6,576834.808318264,880
179000,6,289078.3455882353,720
302000,7,294111.27857142856,2030
565000,7,803990.8194444445,2040
281700,7,300340.40293040295,1570
480000,7,585048.7790697674,1500
775000,9,617053.9660194175,3180
375000,7,423736.9058295964,1260
345000,7,440232.31363636366,1390
300000,8,304262.1082089552,2850
364950,8,353619.07472527475,2070
410000,8,420895.47536945814,2650
231000,7,286742.81162324647,1220
445000,9,420895.47536945814,1630
530000,7,1356523.9905362776,1785
353500,8,594706.5422740525,1260
209950,7,294111.27857142856,1380
650000,8,418019.36094674555,2330
325000,7,424734.60451977403,840
257000,8,296187.98046875,1730
337000,7,311580.33638025593,2230
541000,8,612642.738317757,1790
577500,9,685675.8435374149,2280
560000,8,551768.5209125475,2430
979700,7,899607.6730769231,3730
750000,8,645628.2261484099,2230
407500,7,899607.6730769231,770
530000,7,619944.1492281304,1814
235000,7,234284.0351758794,1920
715000,7,576834.808318264,1860
795000,7,645628.2261484099,2750
465000,9,286742.81162324647,1930
287600,7,281194.8698060942,1950
630000,8,617254.0212765958,2470
445000,7,490377.1076923077,1630
490000,8,570073.5201465201,2110
565000,8,551768.5209125475,1490
330000,8,319581.3940298507,1740
463000,7,310612.75572519086,1900
1870000,10,1194873.6382978724,4510
219500,5,234284.0351758794,1090
622200,7,469928.76772616134,1720
474800,8,585048.7790697674,1400
465000,7,387011.5902636917,2090
389950,8,676419.3921568628,1580
650000,8,645244.2264808363,2620
395000,7,594706.5422740525,1500
304500,8,300340.40293040295,2030
307000,6,423736.9058295964,1020
485000,7,367091.48387096776,1540
1560000,9,1356523.9905362776,3910
650500,7,859938.5542168674,3920
960000,9,1194873.6382978724,3180
710000,9,859938.5542168674,2330
540000,8,359496.2604166667,2600
601000,7,619944.1492281304,1950
463828,8,304262.1082089552,3250
293000,6,464322.38976377953,1130
597500,7,677215.034739454,2620
240000,5,440232.31363636366,1120
284000,7,455617.1129032258,1800
440000,8,462488.8692579505,2180
340000,7,319581.3940298507,1960
363000,7,319581.3940298507,1960
270000,6,594706.5422740525,1150
365000,7,311580.33638025593,2800
428000,7,585048.7790697674,1310
600000,8,677215.034739454,2340
405000,7,803990.8194444445,1430
339900,8,294111.27857142856,2340
275000,7,464322.38976377953,1290
361600,6,619944.1492281304,760
325000,7,296187.98046875,2780
1050000,8,1096239.0074349442,2090
959750,8,645628.2261484099,3060
210000,7,359496.2604166667,1110
258000,7,281194.8698060942,1790
468000,7,420895.47536945814,1830
710000,8,619944.1492281304,2850
268000,6,359496.2604166667,1420
115000,5,359496.2604166667,790
500000,8,521740.0146788991,2300
431000,9,316742.3905579399,2440
241500,7,296187.98046875,1310
300000,7,300340.40293040295,1380
982000,9,859938.5542168674,2790
248500,8,294111.27857142856,1360
665000,9,790734.704735376,2510
1220000,10,521740.0146788991,4560
380000,6,424734.60451977403,780
220000,7,310612.75572519086,1410
631500,8,618695.1090909091,2530
386100,7,521740.0146788991,1270
1050000,9,792187.8738170346,3180
650000,7,863228.9432314411,1450
545000,7,367091.48387096776,2040
870000,9,859938.5542168674,2650
380000,7,387011.5902636917,1240
265000,6,304262.1082089552,820
645500,7,576834.808318264,1890
570000,7,576834.808318264,1270
1200000,10,859938.5542168674,3350
605000,8,1096239.0074349442,1550
199500,7,281194.8698060942,920
445000,6,594706.5422740525,950
495000,7,594706.5422740525,2040
594000,7,619944.1492281304,1870
465000,8,792187.8738170346,1720
160000,6,316742.3905579399,1020
340000,9,334921.0626780627,2690
870000,7,645244.2264808363,3090
249000,6,319581.3940298507,1070
500000,8,803990.8194444445,2050
220000,7,281194.8698060942,1660
368500,7,304262.1082089552,2810
439950,8,311580.33638025593,2460
179900,6,281194.8698060942,1230
490000,8,490377.1076923077,2360
425000,7,1356523.9905362776,1730
533300,9,440232.31363636366,2770
447500,7,418019.36094674555,1770
768000,8,617254.0212765958,3030
285000,7,310612.75572519086,2380
336900,6,424815.06315789477,1780
415000,7,521740.0146788991,1540
500000,8,612642.738317757,1580
337000,8,311580.33638025593,3200
419950,7,493625.3098290598,2220
290000,7,387011.5902636917,2240
349950,7,418019.36094674555,1640
330000,7,617254.0212765958,1170
965000,10,570073.5201465201,3160
515000,8,645244.2264808363,2100
665000,9,493625.3098290598,2600
265000,7,302896.7392857143,1630
545400,8,286742.81162324647,2850
350000,9,334921.0626780627,2560
260000,7,387011.5902636917,980
2510000,11,464322.38976377953,5480
355000,8,294111.27857142856,2160
879000,9,849714.8097826086,3030
833000,10,645244.2264808363,3560
261590,6,310612.75572519086,760
512500,7,634558.1448275862,2260
600000,7,792187.8738170346,1560
417500,7,469928.76772616134,2270
970000,8,1194873.6382978724,3480
316000,7,367091.48387096776,1900
397500,9,300340.40293040295,2350
1350000,9,792187.8738170346,2390
840000,10,790734.704735376,3730
270000,9,281194.8698060942,1780
312900,7,367091.48387096776,1630
325000,6,423736.9058295964,1130
680000,7,792187.8738170346,2140
763000,10,790734.704735376,3220
375000,5,367091.48387096776,800
475000,7,418019.36094674555,1800
219000,7,551768.5209125475,809
415000,7,685675.8435374149,1820
90000,5,310612.75572519086,580
220000,5,310612.75572519086,580
616000,8,618695.1090909091,2900
269500,6,316742.3905579399,1140
395350,6,576834.808318264,1060
770000,7,1194873.6382978724,2320
840000,9,570073.5201465201,3450
428950,8,424734.60451977403,1760
800000,9,645244.2264808363,3370
401000,7,676419.3921568628,1940
303697,7,469928.76772616134,2520
355000,7,469928.76772616134,1360
350000,6,576834.808318264,800
754999,10,790734.704735376,3010
982218,9,899607.6730769231,2340
406500,8,493625.3098290598,1780
1650000,10,586120.875,4200
565000,7,585048.7790697674,1720
160000,6,418019.36094674555,830
220000,6,359496.2604166667,1090
1280000,11,493625.3098290598,5040
970000,9,424734.60451977403,3500
115000,5,240328.3717472119,1080
124000,5,240328.3717472119,1080
157000,5,240328.3717472119,1080
183000,6,311580.33638025593,870
527000,9,420895.47536945814,2830
407193,8,455617.1129032258,1880
970000,9,792187.8738170346,3600
535000,7,359496.2604166667,2340
245000,6,240328.3717472119,2040
337000,7,493625.3098290598,1310
630000,8,803990.8194444445,1470
320000,7,294111.27857142856,1370
228500,6,359496.2604166667,1080
293000,7,286742.81162324647,1990
447000,7,645628.2261484099,1310
226500,7,311580.33638025593,1640
436000,7,570073.5201465201,1770
451000,8,570073.5201465201,2050
315000,5,440232.31363636366,1170
450000,7,469928.76772616134,1340
635000,7,576834.808318264,2240
292500,5,300340.40293040295,880
329900,8,367091.48387096776,2170
531000,7,619944.1492281304,1260
725000,7,1356523.9905362776,1880
355300,7,387011.5902636917,1620
280000,7,294111.27857142856,1610
1100000,10,803990.8194444445,3330
605004,9,792187.8738170346,1370
260000,6,418019.36094674555,690
748000,7,585048.7790697674,3170
776000,7,619944.1492281304,1990
425000,6,585048.7790697674,1080
230000,6,418019.36094674555,1870
418000,7,423736.9058295964,1670
440000,9,367091.48387096776,2800
858450,9,685675.8435374149,3460
390000,7,440232.31363636366,1930
957000,9,579109.8082706766,2370
507000,7,619944.1492281304,1180
575000,7,579109.8082706766,1320
700000,7,585048.7790697674,1350
239950,7,462488.8692579505,1068
253000,7,296187.98046875,1580
540000,7,792187.8738170346,1690
1550000,11,521740.0146788991,5120
805000,10,682885.9898989899,3960
920000,9,863228.9432314411,2420
496600,8,612642.738317757,1910
246000,8,286742.81162324647,1440
350000,7,319581.3940298507,2320
585000,8,576834.808318264,1670
450000,7,803990.8194444445,1390
746000,9,859938.5542168674,2620
598555,9,420895.47536945814,3040
820000,9,302896.7392857143,2990
266500,7,367091.48387096776,1740
370000,6,316742.3905579399,2360
625000,7,899607.6730769231,2240
243500,7,302896.7392857143,1610
340000,6,585048.7790697674,700
559950,8,423736.9058295964,2730
315000,7,294111.27857142856,1780
753000,9,677215.034739454,3070
800000,8,899607.6730769231,2060
550000,7,619944.1492281304,1360
465000,7,803990.8194444445,1430
465000,7,521740.0146788991,1840
710000,8,859938.5542168674,2000
505000,8,685675.8435374149,1820
690000,9,521740.0146788991,2330
217500,7,300340.40293040295,1070
500000,7,619944.1492281304,930
325000,6,423736.9058295964,1040
500000,8,685675.8435374149,1960
721500,9,586120.875,2970
924000,9,792187.8738170346,2200
2010000,10,676419.3921568628,3810
345000,8,594706.5422740525,830
825000,10,529629.7824675324,3920
560000,9,617053.9660194175,2870
599000,8,645244.2264808363,2560
211000,6,464322.38976377953,1350
425000,8,420895.47536945814,1240
750000,7,676419.3921568628,3210
479000,7,677215.034739454,1690
612500,9,612642.738317757,2550
605000,7,612642.738317757,3240
1360000,10,803990.8194444445,3560
389900,7,311580.33638025593,2160
710000,9,493625.3098290598,3060
295000,7,367091.48387096776,1690
275250,7,367091.48387096776,1520
250000,7,367091.48387096776,2040
709000,8,676419.3921568628,2360
399500,7,424734.60451977403,1360
225000,7,367091.48387096776,2000
500000,8,790734.704735376,1650
364900,8,300340.40293040295,2500
356000,7,685675.8435374149,1140
616750,9,319581.3940298507,2140
755000,8,645628.2261484099,2870
327500,6,423736.9058295964,830
605000,8,685675.8435374149,1960
179950,6,311580.33638025593,1130
633000,11,353619.07472527475,3630
349950,7,353619.07472527475,1764
1080000,8,792187.8738170346,2770
425000,9,281194.8698060942,2650
990000,9,634558.1448275862,2500
410000,7,464322.38976377953,2710
590000,8,859938.5542168674,2490
242000,7,294111.27857142856,1500
775000,5,790734.704735376,1160
680000,8,359496.2604166667,1880
217000,7,234284.0351758794,1340
395000,8,493625.3098290598,1960
572500,8,493625.3098290598,2030
559900,7,469928.76772616134,2200
845000,9,576834.808318264,2540
241000,8,286742.81162324647,1520
1330000,8,634558.1448275862,2360
475000,7,594706.5422740525,1340
575000,7,585048.7790697674,1400
455000,8,311580.33638025593,3030
839000,10,682885.9898989899,3200
475000,7,617254.0212765958,1580
600000,7,418019.36094674555,2120
515000,7,792187.8738170346,1640
425000,8,521740.0146788991,1890
565000,7,634558.1448275862,1710
498000,6,803990.8194444445,1140
739000,8,619944.1492281304,2720
355000,7,355678.51612903224,1650
263000,8,286742.81162324647,1790
375000,7,469928.76772616134,1680
322000,7,420895.47536945814,2200
325000,6,585048.7790697674,830
290000,7,551768.5209125475,770
809950,10,685675.8435374149,3280
969500,8,634558.1448275862,2080
665000,9,682885.9898989899,2790
635000,11,294111.27857142856,4150
272450,7,367091.48387096776,1780
427000,7,645628.2261484099,1460
261500,8,420895.47536945814,1410
488800,8,859938.5542168674,2170
340000,6,551768.5209125475,690
398950,8,311580.33638025593,3000
217000,6,311580.33638025593,870
799000,9,570073.5201465201,3170
160000,6,286742.81162324647,1540
447000,7,645244.2264808363,1270
765000,8,551768.5209125475,2190
1320000,11,859938.5542168674,4410
445000,9,353619.07472527475,2790
310000,8,418019.36094674555,1510
380000,7,420895.47536945814,1800
325000,7,355678.51612903224,2410
345000,8,353619.07472527475,2250
300000,6,319581.3940298507,950
530000,8,682885.9898989899,2860
583500,8,682885.9898989899,2860
410000,7,423736.9058295964,1560
535000,7,576834.808318264,1940
2050000,7,469928.76772616134,3580
345000,7,284908.5964912281,2040
539000,7,803990.8194444445,1700
590000,8,859938.5542168674,3700
187000,8,302896.7392857143,1050
270000,7,493625.3098290598,1690
546000,7,619944.1492281304,1120
520000,10,792187.8738170346,1490
515000,7,594706.5422740525,2220
990000,8,863228.9432314411,2160
382000,7,319581.3940298507,870
1210000,8,1356523.9905362776,1900
900000,8,424734.60451977403,3370
675000,7,551768.5209125475,3370
460000,7,579109.8082706766,880
234000,5,302896.7392857143,940
399000,7,521740.0146788991,1340
253500,7,311580.33638025593,1440
475000,7,803990.8194444445,1750
740000,8,418019.36094674555,3990
799000,8,792187.8738170346,2860
390000,8,353619.07472527475,1940
421000,7,423736.9058295964,1400
296500,7,311580.33638025593,1770
895000,8,1096239.0074349442,1710
386000,8,334921.0626780627,2810
424000,8,423736.9058295964,1580
749000,7,576834.808318264,1580
523000,7,619944.1492281304,1440
389000,10,294111.27857142856,2420
270000,7,302896.7392857143,1930
275000,7,493625.3098290598,1190
287500,7,281194.8698060942,2240
345000,7,334921.0626780627,2550
427000,6,585048.7790697674,920
508450,7,859938.5542168674,1520
705000,7,585048.7790697674,1460
550000,9,617053.9660194175,1900
380000,7,859938.5542168674,1430
539900,8,529629.7824675324,2500
330000,5,617053.9660194175,720
455000,7,619944.1492281304,1140
510000,10,286742.81162324647,3530
315000,6,493625.3098290598,1220
206000,7,234284.0351758794,1320
592500,8,645244.2264808363,2170
744000,8,803990.8194444445,2020
334500,8,311580.33638025593,1990
886000,7,1096239.0074349442,2660
600000,8,645244.2264808363,2360
850000,9,440232.31363636366,2740
550000,7,618695.1090909091,1360
184900,6,316742.3905579399,1230
245000,7,284908.5964912281,1260
370000,7,1096239.0074349442,1040
480000,8,490377.1076923077,2700
579000,7,585048.7790697674,1800
339275,7,387011.5902636917,1590
425000,7,316742.3905579399,1360
170000,7,240328.3717472119,1370
950000,10,859938.5542168674,3320
623000,8,859938.5542168674,2980
477000,8,576834.808318264,1350
330000,7,682885.9898989899,1160
600000,8,634558.1448275862,1480
570000,7,594706.5422740525,1640
515000,8,529629.7824675324,2680
805000,7,619944.1492281304,2440
555000,9,367091.48387096776,2920
245000,7,296187.98046875,1780
638150,8,617053.9660194175,2170
1650000,9,1194873.6382978724,5550
269950,7,311580.33638025593,2060
195000,6,311580.33638025593,1050
159100,6,310612.75572519086,790
550000,6,803990.8194444445,1010
299000,6,418019.36094674555,1040
1380000,9,585048.7790697674,3130
249500,6,304262.1082089552,900
700000,7,1096239.0074349442,1470
275000,5,296187.98046875,1080
565000,7,462488.8692579505,2440
425000,7,387011.5902636917,2520
620047,7,849714.8097826086,1760
480000,8,790734.704735376,1820
515000,8,790734.704735376,1820
420000,8,334921.0626780627,3040
610000,8,859938.5542168674,3490
849000,8,676419.3921568628,2440
718000,8,469928.76772616134,2280
295000,9,286742.81162324647,1980
871000,7,579109.8082706766,2360
430000,8,310612.75572519086,3890
440000,7,462488.8692579505,2300
405000,7,619944.1492281304,910
340000,7,440232.31363636366,1140
675000,9,685675.8435374149,2390
480000,7,424734.60451977403,1150
362500,7,387011.5902636917,2330
752888,9,617254.0212765958,2420
255000,6,418019.36094674555,960
283700,6,424815.06315789477,1010
