bedrooms,bathrooms,sqft_living15,price,grade,zipcode_valormedio,sqft_living
2,1.0,840,260000,6,418019.36094674555,690
4,2.5,2060,748000,7,585048.7790697674,3170
2,2.0,1470,776000,7,619944.1492281304,1990
4,1.0,1200,425000,6,585048.7790697674,1080
4,1.0,1650,230000,6,418019.36094674555,1870
3,1.75,1800,418000,7,423736.9058295964,1670
4,2.5,2530,440000,9,367091.48387096776,2800
5,2.75,3390,858450,9,685675.8435374149,3460
3,2.0,1400,390000,7,440232.31363636366,1930
4,3.0,1690,957000,9,579109.8082706766,2370
3,1.0,1680,507000,7,619944.1492281304,1180
2,1.0,1360,575000,7,579109.8082706766,1320
3,1.75,1880,700000,7,585048.7790697674,1350
2,1.5,1078,239950,7,462488.8692579505,1068
3,1.0,1480,253000,7,296187.98046875,1580
4,1.0,1970,540000,7,792187.8738170346,1690
3,4.0,2510,1550000,11,521740.0146788991,5120
4,2.5,3290,805000,10,682885.9898989899,3960
4,3.25,1810,920000,9,863228.9432314411,2420
3,2.5,1940,496600,8,612642.738317757,1910
3,2.25,1510,246000,8,286742.81162324647,1440
5,3.0,1200,350000,7,319581.3940298507,2320
3,2.0,1480,585000,8,576834.808318264,1670
3,1.75,1060,450000,7,803990.8194444445,1390
3,2.5,2850,746000,9,859938.5542168674,2620
3,2.5,3040,598555,9,420895.47536945814,3040
3,2.5,2870,820000,9,302896.7392857143,2990
3,2.25,1740,266500,7,367091.48387096776,1740
2,1.0,2640,370000,6,316742.3905579399,2360
3,2.75,1716,625000,7,899607.6730769231,2240
4,2.0,1610,243500,7,302896.7392857143,1610
2,1.0,1160,340000,6,585048.7790697674,700
5,3.0,1150,559950,8,423736.9058295964,2730
3,2.75,1792,315000,7,294111.27857142856,1780
3,2.5,3640,753000,9,677215.034739454,3070
3,3.0,1760,800000,8,899607.6730769231,2060
3,2.25,1900,550000,7,619944.1492281304,1360
3,2.0,1530,465000,7,803990.8194444445,1430
3,2.25,1670,465000,7,521740.0146788991,1840
4,2.25,2080,710000,8,859938.5542168674,2000
3,2.5,1860,505000,8,685675.8435374149,1820
3,1.75,2330,690000,9,521740.0146788991,2330
2,2.0,1430,217500,7,300340.40293040295,1070
2,1.0,1740,500000,7,619944.1492281304,930
2,2.0,2300,325000,6,423736.9058295964,1040
4,2.25,1960,500000,8,685675.8435374149,1960
3,3.25,2970,721500,9,586120.875,2970
3,1.5,2860,924000,9,792187.8738170346,2200
6,4.5,3810,2010000,10,676419.3921568628,3810
2,1.5,1130,345000,8,594706.5422740525,830
4,3.5,3740,825000,10,529629.7824675324,3920
3,2.0,2870,560000,9,617053.9660194175,2870
3,2.0,2390,599000,8,645244.2264808363,2560
3,1.5,1350,211000,6,464322.38976377953,1350
4,2.25,1760,425000,8,420895.47536945814,1240
4,2.75,2450,750000,7,676419.3921568628,3210
3,2.5,1650,479000,7,677215.034739454,1690
4,2.5,2750,612500,9,612642.738317757,2550
5,1.75,2650,605000,7,612642.738317757,3240
4,2.5,1660,1360000,10,803990.8194444445,3560
3,2.5,2290,389900,7,311580.33638025593,2160
4,2.5,2870,710000,9,493625.3098290598,3060
3,2.5,1690,295000,7,367091.48387096776,1690
3,2.25,1410,275250,7,367091.48387096776,1520
4,2.5,1570,250000,7,367091.48387096776,2040
3,2.0,2600,709000,8,676419.3921568628,2360
4,1.75,1320,399500,7,424734.60451977403,1360
3,2.5,1750,225000,7,367091.48387096776,2000
3,2.5,1800,500000,8,790734.704735376,1650
3,3.0,2290,364900,8,300340.40293040295,2500
3,1.5,1380,356000,7,685675.8435374149,1140
3,1.5,1060,616750,9,319581.3940298507,2140
3,2.75,2570,755000,8,645628.2261484099,2870
2,1.0,1180,327500,6,423736.9058295964,830
3,2.25,2080,605000,8,685675.8435374149,1960
4,1.5,1140,179950,6,311580.33638025593,1130
5,2.75,3620,633000,11,353619.07472527475,3630
4,2.0,1490,349950,7,353619.07472527475,1764
3,2.75,2340,1080000,8,792187.8738170346,2770
3,2.5,2920,425000,9,281194.8698060942,2650
3,2.75,2090,990000,9,634558.1448275862,2500
3,1.0,2150,410000,7,464322.38976377953,2710
3,2.25,2690,590000,8,859938.5542168674,2490
3,1.75,1500,242000,7,294111.27857142856,1500
3,2.0,2961,775000,5,790734.704735376,1160
4,1.5,2070,680000,8,359496.2604166667,1880
3,2.5,990,217000,7,234284.0351758794,1340
3,2.5,1690,395000,8,493625.3098290598,1960
3,2.25,2030,572500,8,493625.3098290598,2030
5,3.0,1960,559900,7,469928.76772616134,2200
3,2.0,2190,845000,9,576834.808318264,2540
3,2.0,1890,241000,8,286742.81162324647,1520
3,2.25,2840,1330000,8,634558.1448275862,2360
3,1.75,1650,475000,7,594706.5422740525,1340
2,1.5,1470,575000,7,585048.7790697674,1400
4,2.75,2060,455000,8,311580.33638025593,3030
3,2.5,3200,839000,10,682885.9898989899,3200
4,1.5,1520,475000,7,617254.0212765958,1580
2,1.0,1900,600000,7,418019.36094674555,2120
2,1.0,1780,515000,7,792187.8738170346,1640
3,2.25,1830,425000,8,521740.0146788991,1890
4,2.0,1710,565000,7,634558.1448275862,1710
2,2.0,1650,498000,6,803990.8194444445,1140
4,3.0,1940,739000,8,619944.1492281304,2720
2,1.75,1060,355000,7,355678.51612903224,1650
3,1.75,1970,263000,8,286742.81162324647,1790
4,1.75,950,375000,7,469928.76772616134,1680
3,1.75,2200,322000,7,420895.47536945814,2200
2,1.0,1050,325000,6,585048.7790697674,830
2,1.0,1390,290000,7,551768.5209125475,770
4,2.5,3110,809950,10,685675.8435374149,3280
3,3.25,2680,969500,8,634558.1448275862,2080
4,2.5,2750,665000,9,682885.9898989899,2790
5,3.5,3840,635000,11,294111.27857142856,4150
3,2.25,1510,272450,7,367091.48387096776,1780
4,1.75,1820,427000,7,645628.2261484099,1460
3,1.0,1500,261500,8,420895.47536945814,1410
4,2.25,2170,488800,8,859938.5542168674,2170
2,1.0,1380,340000,6,551768.5209125475,690
4,3.0,2520,398950,8,311580.33638025593,3000
3,1.0,1020,217000,6,311580.33638025593,870
4,2.5,2590,799000,9,570073.5201465201,3170
4,1.0,910,160000,6,286742.81162324647,1540
3,1.0,1560,447000,7,645244.2264808363,1270
3,1.75,2190,765000,8,551768.5209125475,2190
4,3.5,4760,1320000,11,859938.5542168674,4410
4,2.5,2550,445000,9,353619.07472527475,2790
3,1.0,1125,310000,8,418019.36094674555,1510
2,1.75,1940,380000,7,420895.47536945814,1800
4,1.0,1880,325000,7,355678.51612903224,2410
4,2.75,2070,345000,8,353619.07472527475,2250
3,1.0,1080,300000,6,319581.3940298507,950
4,1.75,2460,530000,8,682885.9898989899,2860
4,1.75,2460,583500,8,682885.9898989899,2860
2,1.0,1680,410000,7,423736.9058295964,1560
2,1.5,1250,535000,7,576834.808318264,1940
4,3.25,2410,2050000,7,469928.76772616134,3580
4,2.5,1720,345000,7,284908.5964912281,2040
5,1.0,1740,539000,7,803990.8194444445,1700
4,2.5,2020,590000,8,859938.5542168674,3700
2,1.75,1150,187000,8,302896.7392857143,1050
3,2.0,1690,270000,7,493625.3098290598,1690
2,1.0,1420,546000,7,619944.1492281304,1120
3,1.75,1460,520000,10,792187.8738170346,1490
5,2.0,1600,515000,7,594706.5422740525,2220
3,2.5,2300,990000,8,863228.9432314411,2160
2,1.0,1300,382000,7,319581.3940298507,870
3,1.75,2510,1210000,8,1356523.9905362776,1900
4,3.5,1820,900000,8,424734.60451977403,3370
3,2.75,1720,675000,7,551768.5209125475,3370
2,1.0,1960,460000,7,579109.8082706766,880
2,1.0,1200,234000,5,302896.7392857143,940
3,1.0,1340,399000,7,521740.0146788991,1340
3,1.5,1720,253500,7,311580.33638025593,1440
3,1.5,1740,475000,7,803990.8194444445,1750
5,3.5,1310,740000,8,418019.36094674555,3990
3,2.5,1440,799000,8,792187.8738170346,2860
4,2.5,1900,390000,8,353619.07472527475,1940
2,1.5,1220,421000,7,423736.9058295964,1400
3,2.5,1590,296500,7,311580.33638025593,1770
4,2.0,1760,895000,8,1096239.0074349442,1710
4,2.5,1770,386000,8,334921.0626780627,2810
3,1.0,2130,424000,8,423736.9058295964,1580
3,1.0,1280,749000,7,576834.808318264,1580
3,1.0,1700,523000,7,619944.1492281304,1440
4,2.5,1400,389000,10,294111.27857142856,2420
4,1.5,1620,270000,7,302896.7392857143,1930
3,1.0,1450,275000,7,493625.3098290598,1190
4,2.5,1780,287500,7,281194.8698060942,2240
2,2.5,1750,345000,7,334921.0626780627,2550
2,1.0,1570,427000,6,585048.7790697674,920
4,1.75,1510,508450,7,859938.5542168674,1520
3,2.0,1690,705000,7,585048.7790697674,1460
1,1.5,2920,550000,9,617053.9660194175,1900
3,1.5,1520,380000,7,859938.5542168674,1430
3,2.5,2460,539900,8,529629.7824675324,2500
2,1.0,1760,330000,5,617053.9660194175,720
2,1.0,1410,455000,7,619944.1492281304,1140
4,4.0,3360,510000,10,286742.81162324647,3530
3,2.0,1980,315000,6,493625.3098290598,1220
3,1.0,1260,206000,7,234284.0351758794,1320
4,3.0,2020,592500,8,645244.2264808363,2170
3,2.5,2410,744000,8,803990.8194444445,2020
3,2.5,2110,334500,8,311580.33638025593,1990
4,2.0,2350,886000,7,1096239.0074349442,2660
4,2.5,2780,600000,8,645244.2264808363,2360
3,2.0,2140,850000,9,440232.31363636366,2740
3,1.75,1540,550000,7,618695.1090909091,1360
2,1.0,1230,184900,6,316742.3905579399,1230
3,1.5,1510,245000,7,284908.5964912281,1260
2,1.0,3120,370000,7,1096239.0074349442,1040
4,2.5,2470,480000,8,490377.1076923077,2700
3,1.75,1310,579000,7,585048.7790697674,1800
3,1.5,1590,339275,7,387011.5902636917,1590
3,2.75,1700,425000,7,316742.3905579399,1360
3,1.75,1370,170000,7,240328.3717472119,1370
4,2.5,3320,950000,10,859938.5542168674,3320
4,2.5,2690,623000,8,859938.5542168674,2980
3,2.5,1350,477000,8,576834.808318264,1350
3,1.0,1160,330000,7,682885.9898989899,1160
3,2.25,1280,600000,8,634558.1448275862,1480
3,2.0,2270,570000,7,594706.5422740525,1640
4,2.5,2540,515000,8,529629.7824675324,2680
4,2.25,1710,805000,7,619944.1492281304,2440
4,2.5,2760,555000,9,367091.48387096776,2920
3,2.25,1820,245000,7,296187.98046875,1780
4,2.5,2390,638150,8,617053.9660194175,2170
4,4.5,3470,1650000,9,1194873.6382978724,5550
4,2.5,1610,269950,7,311580.33638025593,2060
3,1.5,1100,195000,6,311580.33638025593,1050
2,1.0,1150,159100,6,310612.75572519086,790
3,1.0,1260,550000,6,803990.8194444445,1010
2,1.0,1390,299000,6,418019.36094674555,1040
4,3.5,1500,1380000,9,585048.7790697674,3130
2,1.0,860,249500,6,304262.1082089552,900
4,1.0,2160,700000,7,1096239.0074349442,1470
4,1.0,1720,275000,5,296187.98046875,1080
3,2.25,2510,565000,7,462488.8692579505,2440
4,1.75,1660,425000,7,387011.5902636917,2520
4,1.75,2040,620047,7,849714.8097826086,1760
3,2.25,2050,480000,8,790734.704735376,1820
3,2.25,2050,515000,8,790734.704735376,1820
4,2.5,2420,420000,8,334921.0626780627,3040
5,3.25,2660,610000,8,859938.5542168674,3490
4,1.5,2140,849000,8,676419.3921568628,2440
3,1.75,1610,718000,8,469928.76772616134,2280
3,2.25,2360,295000,9,286742.81162324647,1980
5,1.75,2100,871000,7,579109.8082706766,2360
3,3.75,1820,430000,8,310612.75572519086,3890
4,2.5,1960,440000,7,462488.8692579505,2300
2,1.0,1040,405000,7,619944.1492281304,910
3,2.0,1140,340000,7,440232.31363636366,1140
4,2.5,2600,675000,9,685675.8435374149,2390
3,1.0,1390,480000,7,424734.60451977403,1150
5,2.0,1550,362500,7,387011.5902636917,2330
3,2.5,2630,752888,9,617254.0212765958,2420
4,1.75,1720,255000,6,418019.36094674555,960
1,1.75,1410,283700,6,424815.06315789477,1010
4,2.5,2190,335000,8,296187.98046875,2370
3,1.75,1380,285000,8,240328.3717472119,2880
4,2.25,2170,278000,8,284908.5964912281,2400
5,2.5,2340,731000,8,645244.2264808363,3670
3,1.5,1200,335000,7,440232.31363636366,1140
3,1.75,2240,334200,7,424815.06315789477,1410
6,1.0,1530,642000,7,619944.1492281304,1530
4,1.75,1930,540000,7,594706.5422740525,1720
3,2.5,1620,299000,6,316742.3905579399,1620
3,1.75,1790,560000,7,618695.1090909091,1570
5,2.75,1820,852000,7,579109.8082706766,1990
2,1.0,1340,306000,7,424734.60451977403,930
3,1.75,1550,440000,7,521740.0146788991,1550
4,1.0,2240,517000,7,645628.2261484099,1650
2,1.0,920,379000,7,619944.1492281304,800
2,1.0,1730,360000,6,617053.9660194175,930
4,1.5,1840,645000,7,619944.1492281304,2550
2,1.0,840,217000,5,420895.47536945814,720
2,1.0,620,255000,6,424734.60451977403,620
3,2.5,2400,625000,10,612642.738317757,2360
3,1.75,1980,680000,8,551768.5209125475,1760
3,1.75,2100,440000,7,423736.9058295964,2100
5,2.25,2570,615000,9,685675.8435374149,2480
3,1.0,1030,239000,6,359496.2604166667,1040
3,2.5,2030,462500,7,489382.0170940171,1656
4,2.0,1660,619400,7,619944.1492281304,2090
6,2.75,2790,975000,7,359496.2604166667,2520
2,1.0,1060,330000,6,551768.5209125475,700
4,3.25,4090,985000,11,682885.9898989899,4030
2,1.0,780,430000,6,585048.7790697674,760
4,5.25,2270,2460000,11,2161300.0,6500
3,2.0,1390,778000,7,803990.8194444445,1840
3,2.0,1490,219000,7,311580.33638025593,1090
4,2.5,2340,1600000,8,521740.0146788991,2980
4,2.25,2040,715000,9,1194873.6382978724,1900
4,2.5,3520,950000,10,1194873.6382978724,2790
2,1.0,1540,425000,8,619944.1492281304,1280
3,1.0,1510,239000,7,294111.27857142856,1510
1,1.0,2260,310000,6,490377.1076923077,920
2,1.0,1130,400000,7,619944.1492281304,700
2,1.75,1680,428000,7,489382.0170940171,1980
3,1.0,1640,600000,8,576834.808318264,1440
4,4.0,2290,415000,9,311580.33638025593,2740
2,1.0,1760,401000,7,387011.5902636917,1400
3,1.75,1210,292000,7,240328.3717472119,2270
3,2.25,1600,291750,7,464322.38976377953,1310
3,1.75,2040,227000,8,286742.81162324647,1680
3,2.25,2820,675000,9,810289.6964285715,2260
3,2.25,1350,397500,8,594706.5422740525,1350
2,1.5,1430,206000,7,240328.3717472119,1820
3,3.5,2790,1190000,10,634558.1448275862,3380
4,1.75,1720,360000,7,423665.99,2140
4,2.5,2650,427500,8,493625.3098290598,2430
2,1.0,1310,115000,6,359496.2604166667,940
3,1.5,1770,559000,7,576834.808318264,2070
4,1.0,1560,420000,7,585048.7790697674,1510
4,1.75,2560,550000,8,570073.5201465201,2550
2,1.0,1070,282150,7,387011.5902636917,700
3,1.0,1150,260000,6,418019.36094674555,1150
3,2.5,1970,428000,7,529629.7824675324,2340
3,3.25,1510,319950,7,387011.5902636917,1510
3,2.0,3000,1350000,7,2161300.0,2070
2,1.0,1463,552000,7,619944.1492281304,1150
4,2.75,1600,637000,7,619944.1492281304,2190
4,1.75,1980,213000,7,286742.81162324647,1980
3,1.0,1060,215000,6,464322.38976377953,960
3,1.75,2020,590000,8,792187.8738170346,2180
4,2.5,2130,390000,8,367091.48387096776,2560
4,2.25,1920,287000,7,302896.7392857143,2270
5,2.75,3370,580000,7,803990.8194444445,3550
3,2.0,1900,424000,8,612642.738317757,1330
4,2.5,2050,610000,8,612642.738317757,2110
4,3.25,3910,1320000,11,859938.5542168674,3470
4,3.0,1310,623500,7,579109.8082706766,1550
2,1.0,2040,260000,6,489382.0170940171,570
3,2.5,1450,906000,9,1096239.0074349442,2030
3,2.0,1580,330000,7,424815.06315789477,1500
2,1.0,1040,275000,6,319581.3940298507,920
3,1.0,1420,290000,7,423736.9058295964,1470
2,1.0,2240,599950,7,585048.7790697674,1150
4,3.0,3010,550000,11,367091.48387096776,4180
3,1.75,1530,289000,7,304262.1082089552,1690
4,2.75,1980,411000,8,420895.47536945814,2150
3,3.25,2080,826000,10,594706.5422740525,2330
4,2.0,1430,400000,7,420895.47536945814,2680
3,2.5,1740,342000,8,319581.3940298507,1740
2,1.75,2070,475000,7,792187.8738170346,1320
4,3.5,1550,1210000,9,863228.9432314411,3150
4,3.0,1820,455000,7,464322.38976377953,2480
4,3.0,1610,850000,8,585048.7790697674,3330
3,1.0,1820,185000,7,286742.81162324647,1010
6,3.25,3700,850000,9,418019.36094674555,4920
4,1.75,1920,239900,7,302896.7392857143,1570
5,3.75,2740,765000,10,617053.9660194175,3580
3,1.75,2070,437000,8,570073.5201465201,2220
3,1.5,1640,240000,7,251296.24,1010
2,1.0,1550,395000,7,387011.5902636917,1440
3,1.0,1710,320000,7,423736.9058295964,1230
3,1.75,2100,525000,8,803990.8194444445,1710
3,3.0,1820,260000,8,294111.27857142856,2390
3,2.75,2840,450000,9,334921.0626780627,2840
4,2.5,2280,560000,9,685675.8435374149,2300
5,3.0,1950,310000,7,355678.51612903224,2270
3,2.5,2700,440000,9,353619.07472527475,2290
4,1.0,1590,458450,7,645628.2261484099,1330
3,1.0,1380,200000,7,418019.36094674555,1200
3,2.25,1950,430000,7,521740.0146788991,2160
3,1.0,1320,360000,7,521740.0146788991,1120
4,2.5,1450,311000,7,240328.3717472119,2090
3,3.25,1470,615000,8,585048.7790697674,1470
3,1.75,2260,575000,8,617053.9660194175,2270
4,3.75,3880,2030000,11,1194873.6382978724,4100
3,1.75,1500,430000,6,424734.60451977403,1440
3,1.5,1510,400000,7,617254.0212765958,1200
3,1.75,1480,340000,7,359496.2604166667,1720
1,0.75,1590,351000,6,469928.76772616134,930
4,2.5,2040,440000,8,493625.3098290598,2400
4,2.5,2360,298000,8,334921.0626780627,1960
4,1.75,1430,300000,8,387011.5902636917,1890
3,2.25,1540,310000,7,355678.51612903224,1590
4,2.5,2730,500000,9,490377.1076923077,2590
3,1.0,1540,399900,7,576834.808318264,860
3,2.5,1420,343000,8,319581.3940298507,1270
2,2.25,1140,415000,8,645244.2264808363,1130
3,2.5,2040,410000,8,424815.06315789477,1860
2,1.0,1810,320000,7,469928.76772616134,1802
5,3.0,3220,1990000,12,1096239.0074349442,4480
2,1.0,1400,253000,7,300340.40293040295,1310
3,2.5,2610,630000,9,677215.034739454,2320
2,1.0,1270,216000,7,304262.1082089552,1130
3,2.5,1930,540000,8,645244.2264808363,2180
3,1.5,1520,212000,5,316742.3905579399,1830
3,2.75,2640,300000,8,423736.9058295964,2340
3,2.5,1780,969950,10,576834.808318264,2830
3,1.0,1940,715000,6,634558.1448275862,1610
5,2.75,2980,1320000,10,1194873.6382978724,2410
4,2.75,2410,1440000,8,1356523.9905362776,2660
3,1.0,1030,305000,7,304262.1082089552,1030
3,4.0,1620,458000,9,863228.9432314411,1390
3,1.75,1180,275000,6,359496.2604166667,1580
3,2.75,1100,550000,8,302896.7392857143,2330
3,3.25,1540,742000,9,634558.1448275862,1540
3,1.0,1640,700000,8,585048.7790697674,1570
4,3.0,2020,640000,8,355678.51612903224,2940
3,0.75,1210,352000,7,387011.5902636917,1240
3,1.0,1800,301500,7,420895.47536945814,1410
4,2.5,2190,630000,8,803990.8194444445,2190
3,2.5,2670,340000,7,296187.98046875,3040
4,1.75,1800,477500,7,469928.76772616134,1860
3,2.5,1900,285000,7,359496.2604166667,1690
3,2.75,1640,255000,7,281194.8698060942,1900
3,2.5,1890,315000,8,281194.8698060942,1600
6,3.0,1886,830000,6,803990.8194444445,2530
3,2.25,1760,539950,8,585048.7790697674,1860
3,2.25,2280,980000,8,863228.9432314411,2390
4,2.5,2710,735000,9,685675.8435374149,3100
5,2.25,2700,536000,8,676419.3921568628,2650
3,2.0,1530,575000,7,579109.8082706766,1520
2,1.0,1300,500000,6,576834.808318264,1510
4,1.75,1960,285500,8,286742.81162324647,1960
4,2.75,1750,498000,7,521740.0146788991,2270
2,1.0,970,412000,7,585048.7790697674,910
4,2.5,2160,607000,8,645244.2264808363,2100
3,1.0,1490,199000,6,316742.3905579399,1000
4,2.75,2470,492500,7,521740.0146788991,2760
4,2.5,1934,585000,8,521740.0146788991,2840
3,2.5,1940,326995,7,367091.48387096776,1860
4,2.25,1890,372500,8,353619.07472527475,1920
2,0.75,1850,528000,6,489382.0170940171,840
3,1.5,1370,400000,7,334921.0626780627,2390
4,2.5,2130,344000,7,316742.3905579399,2100
4,3.0,2430,409950,8,367091.48387096776,2430
3,2.0,1920,625000,8,792187.8738170346,1880
3,1.75,1370,304950,7,440232.31363636366,1350
2,2.0,2450,381500,9,334921.0626780627,2160
3,1.75,1720,215000,7,240328.3717472119,1430
5,1.75,2170,345000,7,310612.75572519086,2840
3,0.75,2130,363000,7,281194.8698060942,2510
3,1.0,1700,240000,7,281194.8698060942,1690
2,2.0,1900,548050,8,677215.034739454,1930
2,1.0,670,314000,6,424734.60451977403,720
4,2.5,3340,800000,11,682885.9898989899,2990
5,1.75,1200,400000,7,355678.51612903224,2300
1,1.0,990,247000,4,304262.1082089552,460
2,1.75,1640,540000,7,863228.9432314411,1240
4,2.5,1900,410000,8,440232.31363636366,1900
3,1.75,2040,525000,8,685675.8435374149,2120
4,2.5,2020,820000,8,849714.8097826086,2440
4,2.25,3250,1250000,8,1194873.6382978724,3300
2,1.0,1330,244000,7,284908.5964912281,1180
1,1.0,800,275000,5,319581.3940298507,520
2,1.75,1690,577000,7,792187.8738170346,2070
5,2.5,1820,446950,7,521740.0146788991,2250
3,2.5,2680,457000,8,529629.7824675324,2050
4,1.5,1310,320000,7,302896.7392857143,1310
3,1.5,1320,210000,7,311580.33638025593,1250
4,2.5,1770,220000,8,296187.98046875,2130
3,2.0,2250,589000,7,618695.1090909091,2250
4,2.0,1670,435000,7,594706.5422740525,1880
3,1.0,1670,375000,7,462488.8692579505,1520
4,3.5,1870,1740000,10,1356523.9905362776,4010
2,1.75,1670,545000,8,677215.034739454,1660
3,2.25,1860,970000,10,619944.1492281304,3400
2,1.75,1990,705000,8,792187.8738170346,2320
5,3.25,2920,915557,9,859938.5542168674,3740
4,1.5,1520,259000,7,240328.3717472119,1810
2,2.25,2980,1700000,10,880077.752293578,3170
3,1.75,1640,427000,7,521740.0146788991,1680
2,1.0,1670,390000,6,594706.5422740525,930
3,2.5,2070,363000,8,311580.33638025593,2390
4,2.5,1950,612000,7,579109.8082706766,2680
4,1.75,1790,380000,8,676419.3921568628,1790
4,3.0,1820,230000,7,234284.0351758794,1680
3,1.75,1490,580000,8,576834.808318264,1570
3,1.0,2280,770000,8,880077.752293578,2230
4,2.0,1120,207200,6,316742.3905579399,1260
3,2.0,1700,525000,7,685675.8435374149,1790
3,2.5,2440,925000,7,585048.7790697674,2440
4,2.25,1820,883000,8,619944.1492281304,2410
4,2.5,1610,455000,7,570073.5201465201,1780
3,2.5,2230,343500,7,353619.07472527475,1900
2,1.0,1090,244000,6,423736.9058295964,960
3,1.75,1640,397000,7,521740.0146788991,1640
2,1.0,1160,180500,6,302896.7392857143,850
3,2.75,2150,310000,7,423736.9058295964,2150
4,2.5,2260,315000,7,311580.33638025593,2780
3,1.0,2230,718000,7,863228.9432314411,1030
3,1.75,1600,279950,7,234284.0351758794,1930
3,2.5,2560,689000,8,469928.76772616134,2080
4,2.5,3490,828000,10,685675.8435374149,3520
2,1.0,1260,150000,6,359496.2604166667,890
3,1.75,1380,505400,7,863228.9432314411,1640
5,3.25,4040,1680000,11,1194873.6382978724,4860
3,1.0,1440,217450,7,359496.2604166667,1040
4,2.5,2560,677000,9,521740.0146788991,2820
2,2.5,1830,361000,8,617053.9660194175,1320
3,2.5,1670,620000,8,469928.76772616134,2590
3,2.25,1460,176000,7,286742.81162324647,1540
